filename,optimizer,scheduler,learned_percent,learning_rate,times,average_train_loss,mean_absolute_error
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,39,1.852519,443.74342
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,40,1.852519,443.7433
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,41,1.852519,443.74354
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,42,1.852519,443.74374
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,43,1.852519,443.7433
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,44,1.852519,443.74349
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,45,1.852519,443.74336
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,46,1.852519,443.74337
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,47,1.852519,443.74336
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,48,1.852519,443.74337
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,49,1.852519,443.74337
dataset/Stock_1.csv,SGD,StepLR:1,0.99,0.001,50,1.852519,443.74336
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,1,5.437428,810.08795
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,2,4.331351,803.2479
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,3,4.289771,796.93174
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,4,4.330617,798.31245
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,5,4.224304,812.4026
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,6,4.190927,795.73871
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,7,4.163747,772.05458
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,8,4.152043,784.03236
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,9,4.128816,778.48529
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,10,4.122429,773.59943
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,11,4.11376,779.82519
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,12,4.105435,777.55879
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,13,4.102663,777.10358
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,14,4.096765,780.39402
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,15,4.09511,781.00419
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,16,4.093443,780.0428
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,17,4.092291,779.54395
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,18,4.091579,779.67074
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,19,4.090981,779.71945
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,20,4.090702,779.25919
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,21,4.090307,779.3685
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,22,4.09016,779.2945
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,23,4.090002,779.28838
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,24,4.089912,779.29887
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,25,4.089848,779.28771
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,26,4.089802,779.27479
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,27,4.089766,779.27251
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,28,4.089742,779.26554
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,29,4.089725,779.26274
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,30,4.089715,779.25854
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,31,4.089708,779.25791
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,32,4.089703,779.25668
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,33,4.089701,779.25484
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,34,4.089698,779.25581
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,35,4.089697,779.25601
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,36,4.089697,779.25613
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,37,4.089696,779.25641
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,38,4.089696,779.25604
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,39,4.089696,779.25632
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,40,4.089696,779.25613
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,41,4.089696,779.25612
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,42,4.089696,779.25615
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,43,4.089696,779.25611
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,44,4.089696,779.25615
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,45,4.089696,779.25614
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,46,4.089696,779.25614
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,47,4.089696,779.25614
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,48,4.089696,779.25614
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,49,4.089696,779.25614
dataset/Stock_2.csv,SGD,StepLR:1,0.99,0.001,50,4.089696,779.25614
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,1,2.513532,349.88718
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,2,1.410055,319.80811
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,3,1.420312,350.60919
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,4,1.403057,336.49032
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,5,1.397013,353.37222
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,6,1.403065,344.42707
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,7,1.398633,342.61189
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,8,1.393523,344.56276
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,9,1.395168,342.31984
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,10,1.392724,341.32708
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,11,1.392728,341.61511
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,12,1.392309,341.81623
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,13,1.392136,342.11942
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,14,1.392315,341.72323
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,15,1.392104,342.35235
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,16,1.391904,342.20983
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,17,1.391942,342.1495
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,18,1.391908,342.01737
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,19,1.391836,342.1352
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,20,1.39183,342.14557
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,21,1.391824,342.16732
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,22,1.391817,342.16554
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,23,1.391821,342.16728
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,24,1.391814,342.14459
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,25,1.391811,342.1443
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,26,1.391808,342.14585
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,27,1.39181,342.14797
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,28,1.391807,342.15
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,29,1.391806,342.15031
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,30,1.391806,342.15035
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,31,1.391806,342.14925
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,32,1.391806,342.14916
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,33,1.391806,342.14904
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,34,1.391806,342.14927
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,35,1.391806,342.14919
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,36,1.391806,342.14927
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,37,1.391806,342.14926
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,38,1.391806,342.14929
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,39,1.391806,342.14925
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,40,1.391806,342.14928
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,41,1.391806,342.14926
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,42,1.391806,342.14926
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,43,1.391806,342.14928
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,44,1.391806,342.14928
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,45,1.391806,342.14928
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,46,1.391806,342.14928
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,47,1.391806,342.14928
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,48,1.391806,342.14928
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,49,1.391806,342.14928
dataset/Stock_3.csv,SGD,StepLR:1,0.99,0.001,50,1.391806,342.14928
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,1,7.079489,814.55546
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,2,4.200492,770.91101
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,3,3.834492,634.32197
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,4,1.806426,53.63742
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,5,0.105031,36.26017
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,6,0.048103,50.97369
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,7,0.043563,43.33073
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,8,0.042587,52.38119
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,9,0.038994,50.19742
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,10,0.038592,49.61871
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,11,0.037502,48.9349
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,12,0.03687,56.11575
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,13,0.037215,54.86769
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,14,0.036527,52.97243
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,15,0.036096,50.06646
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,16,0.035824,51.7615
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,17,0.035623,52.14215
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,18,0.035597,51.41598
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,19,0.035496,51.27803
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,20,0.035465,51.85564
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,21,0.035463,51.43147
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,22,0.035414,51.56674
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,23,0.035414,51.44896
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,24,0.035409,51.62927
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,25,0.035385,51.40131
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,26,0.035383,51.52583
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,27,0.035376,51.50277
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,28,0.035374,51.53657
dataset/Stock_3.csv,Adam,StepLR:1,0.99,0.001,1,3.873831,342.81548
dataset/Stock_3.csv,Adam,StepLR:1,0.99,0.001,2,1.387821,318.83603
dataset/Stock_3.csv,Adam,StepLR:1,0.99,0.001,3,1.341772,341.66022
dataset/Stock_3.csv,Adam,StepLR:1,0.99,0.001,4,1.272487,311.42219
dataset/Stock_3.csv,Adam,StepLR:1,0.99,0.001,5,1.172439,316.77494
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,29,0.035371,51.53551
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,30,0.035372,51.55485
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,31,0.035368,51.54272
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,32,0.035369,51.52419
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,33,0.035367,51.52774
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,34,0.035367,51.52722
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,35,0.035367,51.52721
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,36,0.035367,51.52736
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,37,0.035367,51.52742
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,38,0.035367,51.52728
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,39,0.035367,51.52728
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,40,0.035367,51.52726
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,41,0.035367,51.52728
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,42,0.035367,51.52727
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,43,0.035367,51.52727
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,44,0.035367,51.52726
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,45,0.035367,51.52724
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,46,0.035367,51.52725
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,47,0.035367,51.52726
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,48,0.035367,51.52726
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,49,0.035367,51.52726
dataset/Stock_2.csv,Adam,StepLR:1,0.99,0.001,50,0.035367,51.52726
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,1,3.602119,128.38507
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,1,3.005795,374.81477
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,2,1.078112,169.46519
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,3,0.047491,70.15097
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,4,0.031831,42.12019
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,5,0.028463,41.67564
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,6,0.026884,34.2974
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,7,0.025721,35.66843
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,8,0.025075,33.77038
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,9,0.024839,35.28398
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,10,0.024361,36.33069
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,11,0.024024,37.24819
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,12,0.023881,34.74103
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,13,0.023749,33.56018
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,14,0.023761,33.8057
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,15,0.023589,33.82201
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,16,0.023557,33.41394
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,17,0.023518,33.51585
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,18,0.023494,34.16158
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,19,0.023488,34.13062
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,20,0.023446,33.328
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,21,0.023455,33.91486
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,22,0.023435,33.68271
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,23,0.023435,33.58838
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,24,0.023435,33.50856
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,25,0.023432,33.58649
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,1,2.664356,466.06328
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,2,1.40157,130.00194
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,3,0.070165,43.97235
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,4,0.035101,39.82565
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,5,0.030606,45.07715
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,6,0.0282,34.29496
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,7,0.026876,36.12763
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,8,0.026016,37.28954
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,9,0.025707,35.39797
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,10,0.025064,36.99257
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,11,0.024831,33.4543
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,12,0.024688,33.51999
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,13,0.02449,33.28957
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,14,0.024436,33.29966
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,15,0.0243,32.97196
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,16,0.024258,33.07963
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,17,0.024213,33.1742
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,18,0.024183,32.94533
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,19,0.024175,32.93664
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,20,0.024145,33.11902
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,21,0.024141,32.96421
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,22,0.024126,32.96801
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,23,0.024122,32.98873
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,24,0.024121,33.01651
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,25,0.024118,33.00119
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,26,0.024114,32.99953
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,27,0.024111,32.99973
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,28,0.02411,32.98727
dataset/Stock_1.csv,Adam,StepLR:1,0.99,0.001,29,0.024109,32.9869
