filename,Use_EWC,optimizer,scheduler,learned_percent,learning_rate,times,average_train_loss,mean_absolute_error,,,filename,optimizer_T_Test,EWC_T_Test
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,15,0.058911,87.01754,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,16,0.058369,86.80592,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,17,0.057996,86.62503,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,18,0.057737,86.50795,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,19,0.057557,86.41336,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,20,0.057427,86.35006,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,21,0.05734,86.30172,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,22,0.057278,86.27657,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,23,0.057235,86.25573,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,24,0.057205,86.2419,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,25,0.057184,86.23147,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,26,0.057169,86.22322,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,27,0.057159,86.21813,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,28,0.057151,86.21442,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,29,0.057146,86.21233,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,30,0.057143,86.21031,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,31,0.05714,86.20912,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,32,0.057139,86.20884,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,33,0.057138,86.20868,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,34,0.057138,86.20876,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,35,0.057138,86.20879,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,36,0.057138,86.20889,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,37,0.057138,86.20891,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,38,0.057138,86.20891,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,39,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,40,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,41,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,42,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,43,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,44,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,45,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,46,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,47,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,48,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,49,0.057138,86.20892,,,,,
dataset/Stock_3.csv,No,SGD,StepLR:1,0.99,0.001,50,0.057138,86.20892,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,1,1.466331,106.66768,EWC parameter1,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,2,0.301361,68.56398,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,3,0.049917,83.23325,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,4,0.035312,74.85533,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,5,0.030426,70.35625,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,6,0.027297,63.2687,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,7,0.025418,63.35324,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,8,0.024192,60.47149,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,9,0.023361,59.65809,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,10,0.022784,57.3175,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,11,0.022397,57.13704,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,12,0.02211,57.38968,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,13,0.02191,56.72147,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,14,0.021767,56.33668,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,15,0.021664,56.29538,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,16,0.021592,56.27755,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,17,0.021538,56.24118,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,18,0.021501,56.17615,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,19,0.021474,56.13917,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,20,0.021454,56.13125,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,21,0.021441,56.12121,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,22,0.021431,56.06141,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,23,0.021423,56.07425,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,24,0.021418,56.06463,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,25,0.021415,56.05743,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,26,0.021412,56.05161,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,27,0.02141,56.05113,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,28,0.021409,56.05028,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,29,0.021408,56.05102,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,30,0.021407,56.04919,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,31,0.021407,56.04817,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,32,0.021407,56.04746,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,33,0.021407,56.0467,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,34,0.021406,56.04641,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,35,0.021406,56.04627,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,36,0.021406,56.04621,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,37,0.021406,56.04613,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,38,0.021406,56.04611,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,39,0.021406,56.04611,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,40,0.021406,56.04607,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,41,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,42,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,43,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,44,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,45,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,46,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,47,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,48,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,49,0.021406,56.04606,,,,,
dataset/Stock_1.csv,Yes,Adam,StepLR:1,0.99,0.001,50,0.021406,56.04606,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,1,3.536728,615.02881,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,2,2.243949,475.11187,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,3,1.244884,327.68686,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,4,0.623991,233.06047,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,5,0.319744,167.65885,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,6,0.180199,125.501,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,7,0.115163,101.43601,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,8,0.082985,84.93398,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,9,0.065465,75.85934,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,10,0.05562,68.81442,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,11,0.049533,64.24224,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,12,0.045642,60.89691,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,13,0.043063,58.63276,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,14,0.041336,57.04535,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,15,0.040133,55.94031,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,16,0.039297,55.15483,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,17,0.038712,54.59376,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,18,0.038297,54.17562,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,19,0.038002,53.87681,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,20,0.037792,53.67352,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,21,0.037642,53.51996,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,22,0.037534,53.40933,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,23,0.037457,53.33377,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,24,0.037402,53.27674,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,25,0.037363,53.23637,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,26,0.037335,53.20859,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,27,0.037315,53.18755,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,28,0.037301,53.17334,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,29,0.03729,53.16256,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,30,0.037283,53.15509,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,31,0.037278,53.14944,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,32,0.037274,53.14487,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,33,0.037271,53.14374,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,34,0.037271,53.14279,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,35,0.03727,53.14239,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,36,0.03727,53.14214,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,37,0.03727,53.14207,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,38,0.03727,53.14202,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,39,0.03727,53.14201,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,40,0.037269,53.14199,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,41,0.037269,53.14198,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,42,0.037269,53.14198,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,43,0.037269,53.14197,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,44,0.037269,53.14197,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,45,0.037269,53.14197,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,46,0.037269,53.14197,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,47,0.037269,53.14197,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,48,0.037269,53.14197,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,49,0.037269,53.14197,,,,,
dataset/Stock_2.csv,Yes,Adam,StepLR:1,0.99,0.001,50,0.037269,53.14197,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,1,1.173583,260.33325,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,2,0.774866,211.09053,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,3,0.482931,159.94685,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,4,0.288575,113.1485,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,5,0.178456,86.29929,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,6,0.120936,68.13126,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,7,0.090373,58.51279,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,8,0.073303,53.07221,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,9,0.063369,49.17098,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,10,0.057186,46.51358,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,11,0.053197,45.04804,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,12,0.050585,44.08264,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,13,0.048806,43.36368,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,14,0.047571,42.9419,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,15,0.046723,42.68027,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,16,0.046122,42.47663,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,17,0.045696,42.33098,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,18,0.045396,42.22392,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,19,0.045182,42.15129,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,20,0.04503,42.09971,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,21,0.044923,42.06525,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,22,0.044846,42.03857,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,23,0.044791,42.01921,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,24,0.044752,42.00689,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,25,0.044725,41.99727,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,26,0.044705,41.99051,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,27,0.044691,41.98592,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,28,0.044681,41.98236,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,29,0.044674,41.97995,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,30,0.044669,41.97835,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,31,0.044666,41.97708,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,32,0.044663,41.97617,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,33,0.044661,41.97531,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,34,0.04466,41.97513,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,35,0.04466,41.97495,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,36,0.04466,41.9749,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,37,0.04466,41.97486,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,38,0.04466,41.97485,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,39,0.04466,41.97484,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,40,0.04466,41.97484,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,41,0.04466,41.97483,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,42,0.04466,41.97483,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,43,0.04466,41.97483,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,44,0.04466,41.97483,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,45,0.04466,41.97484,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,46,0.04466,41.97484,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,47,0.04466,41.97483,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,48,0.04466,41.97484,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,49,0.04466,41.97484,,,,,
dataset/Stock_3.csv,Yes,Adam,StepLR:1,0.99,0.001,50,0.04466,41.97484,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,1,1.227117,107.72263,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,2,0.084322,91.40773,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,3,0.027343,83.62299,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,4,0.025396,85.79153,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,5,0.024195,99.09486,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,6,0.023459,85.89895,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,7,0.022955,89.42848,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,8,0.022574,88.65286,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,9,0.022339,88.83823,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,10,0.022174,85.28022,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,11,0.022067,86.36926,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,12,0.021975,89.2507,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,13,0.021926,86.83353,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,14,0.021887,86.51548,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,15,0.02186,86.50042,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,16,0.021841,86.77466,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,17,0.021829,86.74617,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,18,0.021819,86.75948,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,19,0.021813,86.67158,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,20,0.021809,86.72792,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,21,0.021805,86.69739,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,22,0.021803,86.63538,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,23,0.021802,86.65852,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,24,0.021801,86.65384,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,25,0.0218,86.65415,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,26,0.021799,86.64718,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,27,0.021799,86.64823,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,28,0.021799,86.64638,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,29,0.021799,86.64986,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,30,0.021799,86.64835,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,31,0.021799,86.64827,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,32,0.021799,86.64879,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,33,0.021799,86.64854,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,34,0.021799,86.64861,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,35,0.021798,86.6488,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,36,0.021798,86.64881,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,37,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,38,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,39,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,40,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,41,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,42,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,43,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,44,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,45,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,46,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,47,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,48,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,49,0.021798,86.64888,,,,,
dataset/Stock_1.csv,Yes,SGD,StepLR:1,0.99,0.001,50,0.021798,86.64888,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,1,3.09366,420.10745,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,2,0.414941,65.25695,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,3,0.016001,39.66961,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,4,0.014292,46.49491,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,5,0.013859,47.68486,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,6,0.013712,47.06431,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,7,0.013611,46.23482,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,8,0.013511,46.43061,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,9,0.013462,46.30126,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,10,0.013418,46.46748,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,11,0.013394,46.52704,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,12,0.013377,46.24549,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,13,0.013363,46.37351,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,14,0.013357,46.25233,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,15,0.013349,46.28612,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,16,0.013345,46.30571,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,17,0.013341,46.28424,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,18,0.013339,46.30369,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,19,0.013338,46.29122,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,20,0.013336,46.29369,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,21,0.013336,46.28735,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,22,0.013335,46.29042,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,23,0.013335,46.29211,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,24,0.013335,46.28803,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,25,0.013335,46.28727,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,26,0.013334,46.28616,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,27,0.013334,46.28704,,,,,
dataset/Stock_2.csv,Yes,SGD,StepLR:1,0.99,0.001,28,0.013334,46.28657,,,,,
